Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Estonia,EST,..,..,..,..,..,..,6.502784471,14.34721002,5.346900129,-0.717824476,9.556418469,6.681033541,7.449840428,8.277712285,7.444416375,10.15499479,10.41473423,8.071025334,-4.877286528,-14.46432838,2.678164039,7.589211665,3.59836216,1.820154161,3.281874814,1.786274694,3.125538305,5.664039082,3.423619058,3.354972439
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Eswatini,SWZ,17.04188773,-2.322908125,-0.729496926,0.047268401,2.369983834,4.843679962,1.707375523,1.318366941,1.131673202,1.615224158,0.562746631,-0.00294699,3.445076764,3.096498534,2.946514905,5.393372141,5.416934351,3.831022924,0.279382179,1.099749008,3.318722455,1.743010228,4.82073687,3.222714546,0.246802469,1.499857603,0.302953769,1.240947186,1.57144252,1.897024001
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Ethiopia,ETH,-0.882676687,-10.9670136,-12.31445171,9.398618788,-0.202451075,2.69990136,8.88160076,-0.042347687,-6.368031773,2.025446944,2.980694098,5.183296102,-1.419431349,-4.963548611,10.35673538,8.688193147,7.745595719,8.322832059,7.68786008,5.794553796,9.419873429,8.054120481,5.618653919,7.583098924,7.314544923,7.456695097,6.501211497,6.622789071,3.998440256,5.523810568
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Fiji,FJI,4.752617533,-3.245744198,5.826681399,1.827342671,4.886690479,2.313304635,4.235304707,-3.176574747,0.133232217,7.548052587,-2.772962329,0.931771647,2.159245426,0.009775585,4.280889849,-0.247123291,0.911330811,-1.692810583,0.347435415,-1.894980247,2.524049644,2.344910977,1.110328173,4.459729481,5.360487007,4.314345961,2.315025215,5.279080313,3.814949115,-0.524468964
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Finland,FIN,0.224909953,-6.398949439,-3.836533052,-1.141488063,3.515885274,3.819876288,3.327669342,6.018052758,5.17759148,4.137574737,5.553997853,2.37665487,1.460928622,1.76083857,3.690587797,2.428689227,3.628941348,4.852313276,0.315886377,-8.513028487,2.714966735,2.073396315,-1.865591174,-1.357215611,-0.776108383,0.21302942,2.516379895,2.950531373,1.00565417,1.113269092
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,France,FRA,2.430246965,0.163146328,1.094598035,-1.059437335,1.976326264,1.736167099,1.05172456,1.972119245,3.205153055,2.88869862,3.212384848,1.24252729,0.401189129,0.109402979,2.076624908,0.903680387,1.741085258,1.795236367,-0.302483826,-3.370397283,1.448245262,1.700610402,-0.171161336,0.058149505,0.484564448,0.754024352,0.829056665,1.994998447,1.500539123,1.495898988
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,French Polynesia,PYF,-2.013226156,1.560226796,-3.331582875,-3.103508736,-3.380066349,-2.008940892,-2.24938289,-1.730219128,0.122441695,0.264468516,1.555972831,-1.952234885,-0.744711318,0.560718461,-0.525174153,-1.143644079,-3.337148014,-1.008701198,-4.495138075,-4.06909596,-5.224132772,-5.878211034,-2.712582613,-0.111702397,0.404458295,2.768378263,2.748993126,1.437763134,2.079569782,1.698767984
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Gabon,GAB,2.354481953,3.279285614,-5.654397103,1.220151969,1.036412289,2.321067901,1.04595294,3.120912474,0.909687405,-11.20291442,-4.362686955,-0.495554569,-2.859056185,-0.475164875,-2.061050467,-0.227534414,-5.664485439,2.776783314,-6.342412083,-3.113239988,3.487294146,3.382360848,1.571854945,2.000039245,0.887273108,0.721232639,-0.731650626,-2.062816754,-1.544872184,1.56821092
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Gambia, The",GMB,-0.50976961,-0.977138988,-0.621627839,-0.616792228,-2.966273836,-2.064070168,-0.72670899,1.878692562,0.509372433,3.328758783,2.488102794,2.80288577,-5.968645508,3.865439346,3.997774412,-5.183078011,-3.514924306,-0.085561126,3.007368864,3.395701264,2.674353276,-10.93207644,2.034710374,-0.218687978,-4.296675102,1.097050489,-0.875473407,2.006307675,4.439494294,3.513793718
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Georgia,GEO,-14.76515732,-21.65309529,-45.32510667,-29.84129006,-9.009992894,6.528767015,15.31019682,14.12142425,5.687769083,5.007586678,3.838100069,6.443911043,6.424463063,11.81131435,6.451674622,10.28800429,10.04357676,13.16775225,2.730182663,-2.790940254,7.027385327,8.264988721,7.155378254,3.933646408,4.382901471,2.860094243,2.844902055,4.828569855,4.883854929,5.162618817
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Germany,DEU,4.351639054,4.345220055,1.151046332,-1.625684284,2.03735421,1.246141876,0.514437285,1.643334273,1.998485321,1.821428031,2.773221251,1.510558261,-0.365628327,-0.755077167,1.197055352,0.788917116,3.933610331,3.114245883,1.152029742,-5.454577169,4.339606777,5.869635737,0.230160993,0.163870563,1.784341886,0.617105353,1.408102075,2.297206047,0.678212594,0.828957962
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Ghana,GHA,0.689672245,2.647107903,1.333355891,2.316983125,0.892084667,1.736186137,2.227534068,1.777795764,2.20148382,1.884379706,1.122932344,1.270303419,1.667050975,2.382824942,2.818909276,3.120307425,3.62857797,1.663212531,6.37791278,2.219568023,5.267238029,11.30007269,6.636351702,4.712772226,0.409400947,-0.265332917,0.983231575,5.739078113,3.96954738,4.30597775
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Greece,GRC,-1.052232898,1.869833885,-0.066299153,-2.177150668,1.490559211,1.623825163,2.40984299,3.970081823,3.320699725,2.678099727,3.495563561,3.591652977,3.542622617,5.542361057,4.801378373,0.304568264,5.335601777,3.01098405,-0.599389589,-4.552117261,-5.599959357,-10.01628121,-6.582904449,-1.806551373,1.147211957,0.463652786,-0.072424584,1.29229029,1.874903163,1.991722679
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Greenland,GRL,-12.19586644,0.066511142,-4.768523541,-4.855881783,5.35180564,3.170996427,1.348010103,1.28773187,7.565899781,1.377884445,6.911024645,0.999463557,-1.424258359,4.143053963,6.632323711,4.943236044,5.855030281,2.748781079,6.593978749,0.874906571,0.695314556,-0.470283635,1.536976945,-0.726861643,5.091927333,-2.214918882,4.547808581,0.079446435,0.888888638,1.903879999
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Grenada,GRD,4.198485597,0.662945892,-2.109153777,-3.045997733,0.706919395,1.259912253,3.655291614,4.316047976,11.06846033,6.274922914,4.293373586,-2.481392947,3.155389422,8.951584591,-1.351434926,12.51795891,-4.630238587,5.423401868,0.271734915,-7.249058795,-1.200466469,-0.00576766,-2.002784938,1.447326973,6.407049497,5.542966463,2.887909479,3.614285682,3.575957486,-0.051524547
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,0.371784091,6.09185018,3.373803142,-3.795861033,0.663420001,2.058126101,0.527173492,2.061708278,-0.37183642,1.67778633,1.287430575,1.495953254,0.564587368,-0.037011602,0.734521662,-0.834568542,2.628136328
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Guatemala,GTM,0.321449596,0.907587469,2.122476906,1.309862357,1.474719172,2.405489374,0.513474283,1.931911689,2.542652447,1.415353696,1.117529132,-0.096568126,1.48038852,0.348007859,0.968363113,1.152934092,3.238219371,4.25714893,1.321659783,-1.395470656,1.01189486,2.28579517,1.16050889,1.888642581,2.653911909,2.346295146,0.989365749,1.415648841,1.765136399,2.392073112
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Guinea,GIN,0.745224866,-1.443956376,-0.000934214,1.855265279,0.877458706,1.718979963,1.541535029,3.039952188,1.702365885,1.496338582,0.510408914,2.32360542,3.545380566,-0.995885504,0.184086182,0.979328739,-0.876468729,4.395643234,1.655245404,-3.505824317,2.268168038,3.034094544,3.353180363,1.437755266,1.153539502,1.212553188,7.987763805,7.508405646,3.697806527,2.970450896
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Guinea-Bissau,GNB,4.43126029,2.952751829,-1.770995547,-1.171127247,0.088136677,1.820421374,9.312237372,4.499167701,-29.41329087,-0.85040448,3.339174144,0.032697962,-3.164511267,-1.722778707,0.369297319,1.794629503,-0.177887243,0.665955184,0.578532049,0.745147817,1.939393521,5.277090605,-4.311528278,0.516852763,-1.673836418,3.428104905,3.619604132,3.368203928,-1.090777898,2.086875016
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Guyana,GUY,-2.317444682,6.488314348,7.627418831,7.857901069,8.191135345,4.732011034,7.685904878,5.950085956,-1.872186863,2.781265239,-1.498558663,2.177485651,1.064258426,-0.663450848,1.581783594,-1.858678755,5.315645839,7.452795433,2.075135496,4.010365433,4.601537788,5.719525983,5.313688445,3.174498044,1.185798243,0.165301152,3.253246028,3.168304574,1.481084365,3.606451281
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Haiti,HTI,-1.021497424,-0.148457,-7.146038052,-7.230755374,-13.59904732,7.862875872,2.220588141,0.82870355,0.334608148,0.857909363,-0.955253581,-2.11657955,-0.696064318,1.711145544,-2.96130215,1.370751207,0.073155358,2.98893769,1.00245559,4.199388915,-6.727402233,3.921707912,-1.030951231,2.772632076,0.242222555,1.09629919,0.386161159,1.097732862,0.293353843,-2.988518036
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Honduras,HND,-0.047108483,-5.991768183,3.13868642,3.549574345,-2.555221795,3.268274426,-0.919810207,1.745487928,0.890268832,-3.322907091,4.400412323,0.002039928,1.06368067,1.905403435,3.620510732,3.510217463,4.082522846,3.786204233,1.950393632,-4.500621921,1.599903281,1.769563087,2.116986999,0.861032611,1.170430679,1.97813209,2.066839346,3.034580835,2.084618588,0.942197107
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Hong Kong SAR, China",HKG,3.497438813,4.829147216,5.346665318,4.392427129,3.674785226,0.366609081,-0.267889732,4.228382092,-6.665136947,1.532335947,6.718501431,-0.177564232,1.207481054,3.259949952,7.855592243,6.920069474,6.347366644,5.553545329,1.518811403,-2.668881707,5.986393047,4.112140875,0.583763189,2.687907256,2.043175073,1.520007488,1.544539918,3.001491894,2.027206336,-2.402442707
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Hungary,HUN,..,..,-3.026235554,-0.462665222,3.088168307,1.630917597,0.254474202,3.351122678,4.142039817,3.36340038,4.750947823,4.313086327,5.039963844,4.372780362,5.237399909,4.501903256,4.108054129,0.432838011,1.180953199,-6.453066957,1.304958757,2.155897137,-0.738925918,2.083240769,4.513367768,3.954282613,2.503053362,4.549563298,5.496002669,4.905257238
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Iceland,ISL,..,..,..,..,..,..,4.004073434,4.908673862,6.219230632,2.784468611,3.557391044,2.64000021,-0.334077504,1.43779619,6.860105685,4.457828851,3.850348692,5.745281288,0.3264001,-7.978362405,-2.692847708,1.535147199,0.527304433,3.568175782,0.562209389,3.354145333,4.838299214,1.779410135,2.117008392,0.187989584
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,India,IND,3.297854066,-1.045105469,3.316865935,2.627465863,4.525133811,5.452945864,5.471108102,2.071873277,4.19892116,6.851333408,1.965952437,2.945319359,1.975907984,6.016520564,6.132606168,6.206011032,6.426044715,6.093625779,1.630780589,6.371709389,7.01317458,3.81807313,4.06082357,5.014611864,6.086180227,6.721067631,6.980989701,5.568333514,5.302408679,2.679716666
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Indonesia,IDN,5.334427875,4.931703686,4.691739598,4.730771667,5.779395066,6.465882891,6.086859406,3.034828082,-14.47565149,-0.709500929,3.412714203,2.192246975,3.073967174,3.387699835,3.702070328,4.368418668,4.13903544,4.959048417,4.642173599,3.30690394,4.90272858,4.844905701,4.70670292,4.284778457,3.796140768,3.717745469,3.926698091,4.017625608,4.162984291,4.039135657
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Iran, Islamic Rep.",IRN,9.219815044,8.445373534,0.895027442,-2.103211662,-2.07572164,1.038286934,4.963152055,-0.080554611,0.502217634,0.399560305,4.118203285,0.656119718,7.031760152,7.635981935,2.664275575,1.541710043,3.389399158,6.594952911,-1.115078981,-0.35748461,4.322471526,1.342708535,-4.968909478,-2.945922311,3.011764287,-3.629417164,6.835675353,1.300705004,-3.523944251,-3.72270715
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Iraq,IRQ,55.88924457,-64.4258413,28.70297002,24.14431978,-1.029685313,-1.296115996,7.478302635,17.48398962,30.62937697,13.79503917,13.08522292,-1.427583502,-11.09943721,-38.56171996,49.03163745,-1.303074174,4.890020693,2.755518602,6.163087815,-0.274959244,3.081542552,3.848929643,8.9355065,2.722580156,-3.25142072,1.917912089,11.02301619,-4.10746397,0.182367803,3.044174774
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Ireland,IRL,8.375006277,1.345298864,2.640607315,2.180590962,5.339771219,9.073770257,6.533312861,9.913986139,7.637504491,9.290880117,7.95480645,3.64246939,4.129755965,1.349386527,4.853457806,3.46094108,2.195189361,2.309230975,-6.41164582,-6.054811541,1.130423646,0.395078938,-0.428365852,0.594605554,7.858018208,23.20087107,0.861643052,7.825064259,7.191314506,4.00871471
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Isle of Man,IMN,2.484946053,0.287055108,0.030099047,2.01524393,3.43826603,3.774513288,6.911493916,7.388570221,12.0621473,12.26709809,4.054161006,4.246639006,5.119876943,4.971810979,4.213214051,4.915875436,6.608607939,6.344143261,3.752455348,0.969592019,2.273832959,1.368772356,7.319024976,4.381824719,5.466146455,-0.024726272,7.135585058,4.525978626,1.975485594,0.06613617
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Israel,ISR,..,..,..,..,..,..,3.192616713,1.229481627,1.761577521,0.732468717,5.837794335,-2.003265992,-2.105855183,-0.420346477,2.948546298,2.314386184,3.732572582,4.166582438,1.433022938,-1.499605866,3.755737023,3.628203129,0.711105773,2.485120083,1.943377094,0.475269155,2.492643711,2.27442978,2.084470629,2.186673573
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Italy,ITA,1.900439827,1.468175611,0.765807599,-0.913401722,2.130215476,2.885202351,1.23832837,1.776351224,1.781324374,1.608634731,3.739946533,1.894123995,0.104759514,-0.305508789,0.769317663,0.323656244,1.48515736,0.975922133,-1.615940627,-5.711508383,1.400915343,0.53428744,-3.24206012,-2.9724038,-0.91781388,0.875477402,1.465690444,1.820333852,1.11781662,1.648503393
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Jamaica,JAM,3.387458779,3.975970584,1.004614536,8.327497666,0.35820294,1.322530491,-1.041336078,-1.99403354,-3.153799965,0.28078807,0.263360854,0.835387962,1.500921685,3.166448471,0.829396049,0.409882445,2.409546701,0.997833755,-1.183120223,-4.732783354,-1.871482683,1.275729482,-1.105126996,0.035165569,0.277089053,0.56387602,1.076815428,0.792818277,1.764583024,0.822801591
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Japan,JPN,4.493661204,3.117494633,0.526745036,-0.781376228,0.801559685,2.390519558,2.900141234,0.740905953,-1.538244076,-0.51574059,2.592891087,0.14451169,-0.190392014,1.318091962,2.151723329,1.794339801,1.308127183,1.367422326,-1.272109949,-5.68145234,4.079223048,0.209251803,1.536786659,2.152371066,0.429381123,1.668465117,0.805362825,1.758611802,0.711770198,-0.100125011
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Jordan,JOR,-5.136146616,-3.540433146,8.420448108,-0.867696107,0.005105776,1.912314261,-1.246292003,0.5806901,0.657422026,1.168110358,2.072647435,3.08566012,3.533557537,1.834005659,5.892371649,5.363938671,1.029509484,1.526821506,4.643426549,2.737209776,0.089336842,0.154697989,0.982324425,-3.830179237,-8.117479479,-6.53100727,-2.820745316,-0.041500324,-0.463137723,-0.347869809
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Kazakhstan,KAZ,..,-11.56105283,-5.227323541,-8.876154411,-11.32841063,-6.287395889,2.035515437,3.317062898,-0.189685362,3.685600854,10.13011649,13.69319315,9.795470244,8.932922844,8.841019375,8.72919995,9.53532792,7.661443135,1.383236316,-0.786442204,5.794225111,5.873507662,3.33405607,4.485117035,2.676720925,-0.268267118,-0.327514633,2.693432134,2.74053638,3.16101154
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Kenya,KEN,0.708229894,-1.767740165,-3.766723222,-2.556033428,-0.28086994,1.513881589,1.365934437,-2.176613288,0.549589376,-0.520692989,-2.290893714,0.6837186,-2.457538571,-0.077112603,2.00869288,2.80072342,3.351889774,3.728256743,-2.709449404,0.293173947,5.0563909,2.366419735,1.960400987,1.326292507,2.63818993,2.683317425,1.943668144,1.603146616,3.522084435,3.05495785
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Kiribati,KIR,-3.096978213,-1.942254477,-0.79198587,-0.650626478,0.240048358,-1.493599735,0.036258811,-0.113235596,4.698319961,-3.212405828,4.411503952,-3.326224946,1.688125373,-0.051065764,-3.594237674,2.877488709,-1.965758681,0.119253584,-3.94477393,-1.127722062,-2.950535735,0.025023857,3.490595724,2.605277687,-2.536170435,8.244125163,-1.994793049,-1.777099518,3.638995733,-2.12468455
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Korea, Rep.",KOR,8.80042947,9.686998929,5.100781696,5.797285517,8.174764151,8.517153045,6.867624488,5.179629766,-5.811819627,10.67745058,8.15268966,4.051006403,7.10433311,2.614039827,4.781286153,4.087645147,4.712927655,5.266361146,2.23375226,0.27526898,6.274019889,2.891411994,1.865599496,2.696150961,2.556219509,2.268429401,2.539144729,2.870196962,2.462246216,1.8889146
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.194651985,4.100371559,5.41043862,0.805675792,4.702935624,3.653587821,7.371867227,6.203622556,4.038708924,3.056664741,5.237433159
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Kuwait,KWT,..,..,..,31.31559277,9.264680732,3.964042843,-2.235624947,-0.909548495,0.353380967,-4.816954704,1.584750206,-2.643265205,0.212209154,14.30329986,7.579610785,6.555496616,1.691601457,-0.069993092,-3.093224705,-11.88321807,-7.272919708,2.63784703,-1.252962896,-5.836804406,-2.573422013,-3.194174418,-0.61701596,-6.486673741,-2.128275932,-3.326745707
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Kyrgyz Republic,KGZ,3.688011591,-9.437083175,-14.82627738,-15.48366078,-20.0568397,-6.363279166,5.511227375,8.323771638,0.567202167,2.126778697,4.194824155,4.326996496,-0.930865788,5.914001602,5.739479902,-1.29507487,2.000426388,7.512743465,7.376440493,1.651651396,-1.651752874,4.674715629,-1.738142584,8.735789273,1.957996971,1.75886441,2.231805266,2.734091891,1.713209106,2.439335207
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Lao PDR,LAO,3.714214161,1.410584074,2.692820532,3.105203425,5.399810082,4.435925091,4.458966594,4.659675821,2.057761911,5.434884083,4.029960368,4.049069616,4.286460578,4.520220402,4.899154764,5.555699297,6.909167408,5.909235649,6.164034787,5.878548895,6.922399324,6.474243139,6.491281436,6.521646656,6.153133054,5.753411005,5.408586405,5.26492844,4.646555619,3.892447903
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Latvia,LVA,..,..,..,..,..,..,3.750073468,9.92718276,7.343341515,3.595982831,6.699312556,7.705567734,8.339575284,9.475740936,9.472336538,11.92326602,13.0036481,10.8429125,-2.226965766,-12.83280312,-2.446157683,4.458446915,8.378223797,3.106379396,2.866362594,4.739182606,3.308434398,4.232116165,4.805259633,3.285293261
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Lebanon,LBN,24.13192781,46.4706866,13.99253569,8.636993181,6.177102917,4.526802007,9.227987135,-0.74857454,1.898601936,-2.192908424,-0.314587226,2.217724494,2.086572102,1.894804405,5.04735158,1.176425451,-0.103294007,7.270960975,7.32841407,8.817900667,7.009782777,-0.11745032,-0.075040322,-5.323150939,-7.242590982,-1.493847612,3.831447225,3.246064769,0.914540816,-4.44462787
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Lesotho,LSO,4.164710398,5.182650262,5.28754118,2.029101144,4.584071336,2.039267996,4.461775995,2.784582003,0.86981935,0.042529425,3.647539617,3.517919479,0.821608274,4.796068907,2.0840062,3.882619062,4.264051178,3.836763171,4.911168376,-1.9511894,4.559664572,3.84774666,5.4529237,0.849131351,0.676420157,1.99435847,2.380280033,-4.331646416,-1.175931228,-0.327910895
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,-0.062901594,1.086353995,-30.70154026,1.394829409,0.643907293,2.131757344,4.187985345,2.865766866,2.032935244,3.067501274,4.029352554,4.23948281,6.341040745,-1.35044827,-2.033029839,-3.51645551,0.521366332,-0.76155482,-4.343455886
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Libya,LBY,..,..,..,..,..,..,..,..,..,..,1.732474527,-4.018195927,-3.330060348,10.21614507,1.799903268,8.988266772,4.08675178,4.07289899,-2.265012643,-6.381578806,2.895038531,-47.89998601,96.9564199,-19.57835721,-24.46316147,-2.355436924,-2.901590108,30.49630138,6.282836896,-12.42986729
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Liechtenstein,LIE,0.802526058,0.394633065,2.161749597,2.833796007,5.339334506,4.357166819,5.380373762,5.76374098,6.355244496,8.972178993,1.935644564,-1.774062543,-1.925416916,-2.823011442,2.137954854,3.910153266,7.754359469,2.55873516,1.076320161,-1.916637781,..,..,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Lithuania,LTU,..,..,..,..,..,..,5.961077209,9.113027875,8.257179062,-0.437687209,4.427475848,7.407519796,7.611827256,11.46771748,7.773001207,9.501044182,9.142617037,12.43525018,3.675240926,-13.88775336,3.80531559,8.461109064,5.246002459,4.603327729,4.431087654,2.988912971,3.829841264,5.751046557,4.990353856,4.902417213
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Luxembourg,LUX,4.009810209,7.198406194,0.476077004,2.811221308,2.416629037,0.017299922,0.027251338,4.106640711,5.355837386,6.723966803,5.510409395,1.854574681,2.149609899,1.379893359,2.760888181,0.926765761,4.339108315,6.442031366,-2.066473902,-5.014263013,1.88354731,-1.176797867,-0.76218341,0.814652309,0.232564441,-0.115476306,2.739791802,-1.116112962,-0.714325922,0.331126121
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Macao SAR, China",MAC,4.005173829,0.180278869,10.26251635,2.881174371,2.089814971,1.24907559,-2.304984444,-2.072983938,-6.183123139,-3.905837927,4.185068958,1.195500414,6.357249981,8.53462866,23.17008146,5.180121821,10.39805507,11.48480408,0.712581777,-1.333531908,21.91755215,18.69732154,7.037215884,8.772877997,-3.798214397,-22.92685231,-2.493560935,7.930232369,4.43968499,-4.371936736
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Madagascar,MDG,0.125774233,-9.079976664,-1.849586017,-1.011340269,-3.137085707,-1.495978374,-1.0445042,0.455819395,0.700741708,1.504842321,1.329252744,2.851923162,-14.96403254,6.611220261,2.220747562,1.737859561,2.358459367,2.66174838,3.650496506,-6.722844842,-2.223525814,-1.226482205,0.238846839,-0.396484586,0.659691222,0.497287784,1.338346028,1.281905438,0.592066851,1.807532126
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Malawi,MWI,1.650917963,5.501818119,-9.933190171,8.175278356,-9.128934559,16.94793194,5.258804773,1.796577742,1.767698572,0.774662826,-0.734438234,-7.201513613,-0.765413107,3.051911263,2.673771009,0.481251452,1.805541333,6.537022647,4.586640134,5.225687233,3.82804604,1.893348314,-0.959692094,2.288338222,2.792948934,0.002403031,-0.263775657,1.234188303,1.625495537,2.656769068
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Malaysia,MYS,5.916252819,6.502994437,5.892190524,6.87576359,6.209063739,6.839216203,7.066876263,4.493721103,-9.743816697,3.489407143,6.123798091,-2.032856646,2.772073577,3.23580564,4.28032987,2.933685374,3.25134638,4.0106155,2.665386035,-3.443342806,5.552518522,3.611173397,3.780489334,3.044894403,4.373135962,3.527534436,2.933762254,4.325630335,3.472766705,3.124898885
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Maldives,MDV,..,..,..,..,..,..,5.555867002,6.303230399,5.627436197,4.528299359,2.229899344,-5.554023717,5.448063627,11.85871883,4.310949016,-14.51070152,23.15004886,4.160687191,5.664364977,-10.45927452,3.545595947,4.83660046,-0.947751727,3.750175003,3.20629856,-1.566407737,1.967739642,3.082105514,4.30030192,3.966321169
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Mali,MLI,-4.365187975,9.553611296,-5.15835942,1.045693973,1.586244117,-1.208023777,4.828302813,2.527942829,4.926313009,2.829985286,-2.92505023,11.94275813,-0.075353262,5.675366396,-1.703987426,3.070878165,1.258937886,0.13197525,1.387504193,1.449217496,1.946519231,-0.072193463,-3.688613712,-0.648802878,3.74263871,2.882860607,2.528448295,1.972295116,1.473176725,1.531457069
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Malta,MLT,5.256597735,3.431026401,3.616450528,3.442436246,4.667594452,5.603712102,3.098243734,4.463409646,4.44456735,4.100967967,18.91200978,-1.914298305,1.803260637,3.392284021,-0.530713433,2.726392247,2.137687894,4.410574428,3.152237503,-1.875667725,5.0264286,0.041352277,3.186613201,4.002510924,5.505264991,7.023411341,1.041988501,7.928679799,2.525593531,1.834144745
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Marshall Islands,MHL,0.314873411,-2.052067052,4.994248071,3.994149347,3.974307147,6.373487641,-11.75792633,-7.910855441,-2.323034692,-2.484088362,0.625101334,6.455031746,3.583448966,-1.610459574,1.435444954,1.956560807,0.440950855,3.717279568,-7.265450176,4.104699456,5.770950386,0.530261694,0.159450105,5.397853075,0.709840089,4.19631619,4.297942638,5.913115346,6.908242472,13.96406274
